total_time,total_inference_time,total_prompt_tokens,total_completion_tokens,total_tasks,total_cost,average_task_time,average_inference_time,average_prompt_tokens,average_completion_tokens,accuracy,min_cost,max_cost,stddev_cost,min_task_time,max_task_time,stddev_task_time,min_inference_time,max_inference_time,stddev_inference_time,median_inference_time,min_prompt_tokens,max_prompt_tokens,stddev_prompt_tokens,min_completion_tokens,max_completion_tokens,stddev_completion_tokens,min_total_tokens,max_total_tokens,stddev_total_tokens,strategy,dataset,model,run
607.0657403469086,2512.4310462474823,349111,30924,164,2.1749515,3.7016203679689546,3.3781531627585246,2128.7256097560976,188.5609756097561,0.9207317073170732,0.0,0.029975999999999996,0.005562295653050533,0.11869955062866211,81.25308275222778,14.515432379231148,0.0,80.04198956489563,14.133529948379605,0.0,0,48249,8825.867599700228,0,4674,792.8714391113805,0,52150,9587.779353407905,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run3
577.6302192211151,2208.9966707229614,327268,29329,164,2.1403075,3.52213548305558,3.1647063682718977,1995.5365853658536,178.83536585365854,0.9207317073170732,0.0,0.028557,0.005504011437946959,0.11504697799682617,91.8443853855133,14.636938450026802,0.0,85.63601446151733,14.166258288971607,0.0,0,48705,8693.406705070089,0,5069,814.6788691539001,0,51508,9457.712865815634,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run4
713.8333876132965,2304.28436088562,455701,36322,164,2.196593500000001,4.352642607398149,4.042258043114732,2778.6646341463415,221.47560975609755,0.8902439024390244,0.0,0.028482999999999998,0.006316241019466716,0.1203155517578125,81.24635863304138,15.409250387209758,0.0,79.75336146354675,15.08100959621087,0.0,0,47453,10216.117364410227,0,4640,839.3456584571053,0,50624,11016.513417964254,ldb,humaneval,gpt-3.5-turbo-0125+gpt-4-turbo-2024-04-09,run5
439.6606636047363,1966.4349255561829,326277,38419,164,3.1429470000000013,2.680857704906929,2.441110116679494,1989.4939024390244,234.2621951219512,0.8902439024390244,0.0,0.033516,0.005976333218957478,0.13670659065246582,74.37271046638489,11.7414575257762,0.0,72.62835502624512,11.419167543632632,0.0,0,47007,8769.443745954444,0,7419,1108.5965031992394,0,53682,9820.023845211108,ldb,humaneval,gpt-3.5-turbo-0613+gpt-4-0613,run1
530.4068558216095,2026.1821987628937,466410,46918,164,3.2320019999999996,3.2341881452537162,2.9623087891718236,2843.9634146341464,286.0853658536585,0.8902439024390244,0.0,0.031347999999999994,0.006745416551338388,0.13360929489135742,73.50044441223145,11.837228651356206,0.0,71.74060440063477,11.456009696556656,0.0,0,49397,10374.225896697475,0,6264,1113.2894684316043,0,53830,11399.052929557674,ldb,humaneval,gpt-3.5-turbo-0613+gpt-4-0613,run2
569.9023082256317,1902.1891813278198,406720,49939,164,3.209208500000001,3.475014074546535,3.1860375128141265,2480.0,304.5060975609756,0.8719512195121951,0.0,0.031387,0.006642849666031789,0.13916659355163574,81.22550916671753,13.482502240857903,0.0,79.34149026870728,13.116965334308846,0.0,0,49397,9710.794325991967,0,7726,1258.9957410715142,0,53830,10887.277559445443,ldb,humaneval,gpt-3.5-turbo-0613+gpt-4-0613,run3
618.1285300254822,2054.1085221767426,468612,52713,164,3.2593155,3.7690764025944037,3.49140831900806,2857.390243902439,321.4207317073171,0.8841463414634146,0.0,0.0372625,0.007110122704927409,0.1346580982208252,96.14363384246826,14.331527970516522,0.0,94.32637429237366,13.953285690119957,0.0,0,49397,10564.898254259197,0,8524,1278.9777310894722,0,57477,11770.511537205432,ldb,humaneval,gpt-3.5-turbo-0613+gpt-4-0613,run4
387.66751623153687,1906.913917541504,331944,34055,164,3.1686345000000005,2.363826318484981,2.106856043745832,2024.0487804878048,207.65243902439025,0.8963414634146342,0.0,0.0308685,0.005699471849790563,0.1313800811767578,64.48691320419312,9.694147953986208,0.0,62.722859144210815,9.361727055223131,0.0,0,47182,8687.738836761,0,6264,941.6427272057784,0,51315,9584.177646926797,ldb,humaneval,gpt-3.5-turbo-0613+gpt-4-0613,run5
958.8046886920929,3959.7981045246124,627160,80928,164,9.126812000000001,5.846370053000566,5.543256502325942,3824.1463414634145,493.4634146341463,0.8597560975609756,0.0,0.038123,0.008430747298818445,0.1339552402496338,108.52962613105774,19.242892094171417,0.0,106.6778359413147,18.829780587763075,0.0,0,55636,12167.78026408843,0,9521,1676.727543854997,0,62506,13705.853513961176,ldb,humaneval,gpt-3.5-turbo-0613+reflexion,run1
971.9503371715546,3557.9778118133545,712447,79720,164,8.775183500000006,5.926526446168015,5.506792763384377,4344.1890243902435,486.0975609756098,0.8536585365853658,0.0,0.03123200000000001,0.0082796473381657,0.13184809684753418,97.79248404502869,17.65863080913619,0.0,96.03407406806946,17.027720267644526,0.0,0,44986,12408.477530321448,0,8699,1528.8275559869187,0,48031,13761.38301241185,ldb,humaneval,gpt-3.5-turbo-0613+reflexion,run2
744.1470835208893,3542.1138224601746,569743,61929,164,8.588885000000007,4.537482216590789,4.252313882839389,3474.0426829268295,377.6158536585366,0.8780487804878049,0.0,0.038123,0.00765586163219567,0.1329054832458496,85.05666255950928,14.934214322870464,0.0,83.37209510803223,14.535815798987109,0.0,0,55636,11560.93221842007,0,7736,1333.1854026293302,0,62506,12794.463345999913,ldb,humaneval,gpt-3.5-turbo-0613+reflexion,run3
682.9483575820923,3190.641618490219,617286,57966,164,8.657651999999999,4.164319253549343,3.7925233477499427,3763.939024390244,353.4512195121951,0.8841463414634146,0.0,0.0333235,0.007635540420843182,0.1335010528564453,73.66743850708008,13.339936204130666,0.0,71.75730299949646,12.668961584882245,0.0,0,48822,11975.215672940387,0,7175,1177.9166401332475,0,52297,13060.022527208464,ldb,humaneval,gpt-3.5-turbo-0613+reflexion,run4
685.8085141181946,2855.631086587906,620490,60105,164,8.3819025,4.181759232428016,3.807538222975847,3783.4756097560976,366.4939024390244,0.8597560975609756,0.0,0.038123,0.00791334815656987,0.1316239833831787,82.76061964035034,13.8716934536999,0.0,80.90131425857544,13.277091214935089,0.0,0,55636,12221.670833757822,0,8424,1300.8894903950375,0,62506,13404.836332812656,ldb,humaneval,gpt-3.5-turbo-0613+reflexion,run5
928.75612449646,1165.3890504837036,939227,66260,164,0.6171560000000004,5.66314710058817,5.282822867719139,5726.993902439024,404.0243902439024,0.823170731707317,0.0,0.03171,0.008359762126780466,0.11139631271362305,66.52983665466309,14.121954878542278,0.0,65.08164834976196,13.501964803669525,0.0,0,46494,13759.504687500978,0,5642,1096.671114392915,0,52136,14730.62913973548,ldb,humaneval,gpt-3.5-turbo-1106+gpt-3.5-turbo-1106,run1
895.1277596950531,1141.6945748329163,981289,62500,164,0.6333479999999996,5.458096095701543,5.132145378647781,5983.469512195122,381.0975609756098,0.7987804878048781,0.0,0.029514499999999996,0.008250038397728603,0.11240911483764648,69.43335700035095,12.84476151841679,0.0,67.99192643165588,12.466497715090219,0.0,0,47773,13952.410278142517,0,6336,1005.1382606083603,0,50012,14782.086251694273,ldb,humaneval,gpt-3.5-turbo-1106+gpt-3.5-turbo-1106,run2
905.7513566017151,1132.3865678310394,1038989,62831,164,0.6620180000000003,5.522874125620214,5.13131610649388,6335.298780487805,383.1158536585366,0.823170731707317,0.0,0.029243500000000002,0.008502461102517784,0.11000871658325195,63.366636753082275,12.659011639938475,0.0,52.022425413131714,12.022021758417864,0.0,0,49767,14433.99438620015,0,4687,949.4298024002459,0,52449,15280.044343117506,ldb,humaneval,gpt-3.5-turbo-1106+gpt-3.5-turbo-1106,run3
897.40118932724,1139.798838376999,925668,60074,164,0.6022450000000004,5.471958471507561,5.157664768579529,5644.317073170731,366.3048780487805,0.8170731707317073,0.0,0.0283265,0.008116994200346504,0.11371493339538574,68.78408765792847,13.08837202154503,0.0,67.41344809532166,12.720467160334351,0.0,0,47041,13704.418502806851,0,6155,988.0664105375207,0,48694,14529.359942362566,ldb,humaneval,gpt-3.5-turbo-1106+gpt-3.5-turbo-1106,run4
937.1461756229401,1155.3162291049957,953805,63548,164,0.6209394999999996,5.714305948920366,5.359905873856893,5815.884146341464,387.4878048780488,0.7987804878048781,0.0,0.028472499999999998,0.008278314806688223,0.11412429809570312,69.01764607429504,13.900023533034695,0.0,67.59382438659668,13.536342283125194,0.0,0,52179,13877.947162774228,0,5338,1030.029497986117,0,53526,14752.977715924686,ldb,humaneval,gpt-3.5-turbo-1106+gpt-3.5-turbo-1106,run5
1123.228018283844,1191.687377691269,819566,63627,164,0.56042,6.848951330999049,5.325235484576806,4997.3536585365855,387.969512195122,0.8292682926829268,0.0,0.028736999999999995,0.008068319993149076,0.11234211921691895,92.29721069335938,17.257773500697972,0.0,63.36833691596985,14.003122402954238,0.0,0,49608,13227.073765179346,0,4920,1049.9441260259746,0,52230,14185.530360426303,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run1
1600.2156066894531,1668.9699413776398,1162092,91216,164,0.7730140000000001,9.7574122359113,8.057823307630493,7085.926829268293,556.1951219512196,0.7865853658536586,0.0,0.030068000000000004,0.00952356757525204,0.11006331443786621,146.74835348129272,23.110590107896996,0.0,131.31204867362976,19.390381017863728,0.0,0,50197,15491.158064874691,0,6019,1293.4384377962087,0,53380,16660.406316265922,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run2
1219.8720304965973,1282.7428545951843,975589,67680,164,0.6442229999999995,7.438244088393886,5.839509395564475,5948.713414634146,412.6829268292683,0.7865853658536586,0.0,0.030786,0.008431924261466826,0.11033964157104492,132.2788074016571,18.568067122268186,0.0,67.28366184234619,13.988504145709502,0.0,0,54140,14088.732135115411,0,5184,1019.1943995142424,0,56408,15001.57313984672,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run3
1257.1247634887695,1321.582792520523,842164,74904,164,0.5882339999999999,7.6653948993217655,6.088038270066424,5135.1463414634145,456.7317073170732,0.8048780487804879,0.0,0.029727,0.008099540944433157,0.10642027854919434,151.32310605049133,20.144416638151696,0.0,68.97207117080688,15.702442539954358,0.0,0,48314,12873.23369181086,0,5644,1205.8503813912246,0,51432,13965.744932468837,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run4
1172.6096436977386,1239.7674975395203,844683,67908,164,0.5784279999999997,7.150058803034992,5.615928226854743,5150.506097560976,414.0731707317073,0.8048780487804879,0.0,0.030030500000000005,0.008067998050186334,0.11384701728820801,183.5376057624817,20.000262666506465,0.0,68.29737949371338,14.429199925701758,0.0,0,50737,13107.07855189732,0,5377,1098.380506447782,0,53845,14103.459954455486,ldb,humaneval,gpt-3.5-turbo-0125+gpt-3.5-turbo-0125,run5
1259.2545502185822,1450.1812813282013,980912,94554,164,0.6734269999999998,7.6783814037718425,7.346343502765748,5981.170731707317,576.5487804878048,0.8048780487804879,0.0,0.0362555,0.008965953575736268,0.11061263084411621,117.26608657836914,18.804605097714738,0.0,115.84645867347717,18.428862341779798,0.0,0,46748,13899.231571031198,0,9692,1494.8201578632568,0,53127,15215.383079778248,ldb,humaneval,gpt-3.5-turbo-0613+gpt-3.5-turbo-0613,run1
1217.6184203624725,1407.292373418808,946716,89910,164,0.6500754999999999,7.424502563185808,7.09496380061638,5772.658536585366,548.2317073170732,0.8292682926829268,0.0,0.034691,0.00860551424028252,0.10941886901855469,93.55763554573059,17.45072299337967,0.0,92.15891075134277,17.060430396178347,0.0,0,46712,13460.427635409143,0,7825,1357.1772745560177,0,53732,14691.65460034557,ldb,humaneval,gpt-3.5-turbo-0613+gpt-3.5-turbo-0613,run2
1485.7239496707916,1667.7669577598572,976936,111986,164,0.6981225000000005,9.059292376041412,8.70933780001431,5956.926829268293,682.8414634146342,0.8170731707317073,0.0,0.034187999999999996,0.00939149785764431,0.11106204986572266,97.08585906028748,21.96797334660818,0.0,95.68014764785767,21.564851827081238,0.0,0,47284,13970.802506279295,0,7790,1724.8087612994996,0,52796,15549.038360416775,ldb,humaneval,gpt-3.5-turbo-0613+gpt-3.5-turbo-0613,run3
4307.971129179001,1644.315275669098,901503,107190,164,0.6535959999999996,26.26811664133537,8.558287193135518,5496.969512195122,653.5975609756098,0.8414634146341463,0.0,0.036341,0.009043007886627987,0.12080144882202148,310.3405930995941,68.48020406397242,0.0,122.11057114601135,21.796026598118235,0.0,0,47528,13347.42117296034,0,9698,1692.9563270778096,0,53286,14902.065446718978,ldb,humaneval,gpt-3.5-turbo-0613+gpt-3.5-turbo-0613,run4
5553.364104509354,1709.3360967636108,1031492,108252,164,0.7200785000000002,33.86197624700825,8.911984301194913,6289.585365853659,660.0731707317074,0.8109756097560976,0.0,0.032441000000000005,0.009364327543565752,0.11808061599731445,373.29707074165344,78.459092474872,0.0,91.32232117652893,20.843546986384926,0.0,0,46694,14302.09921007241,0,7189,1576.986489241818,0,50504,15757.97455976642,ldb,humaneval,gpt-3.5-turbo-0613+gpt-3.5-turbo-0613,run5
733.6338016986847,646.6928908824921,110474,28081,164,0.2770847,4.473376839626126,3.943249334649342,673.6219512195122,171.22560975609755,0.8536585365853658,7.82e-05,0.019336,0.004219935695564697,0.6142196655273438,42.65229654312134,7.436767385782527,0.2742323875427246,41.59201717376709,7.206242805672578,0.7482337951660156,381,2011,351.506578327081,10,1016,207.1525126854508,391,2832,541.9960223804445,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4,run1
677.0364263057709,587.8308041095734,110601,28168,164,0.28494529999999985,4.128270892108359,3.5843341713998376,674.3963414634146,171.7560975609756,0.8414634146341463,7.82e-05,0.019726,0.004255137826042948,0.6331470012664795,30.85469889640808,6.567422550544085,0.2751200199127197,29.79085874557495,6.325007315135966,0.7571632862091064,381,2011,351.77920464531275,10,1257,218.71773899045024,391,3073,553.8901199365628,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4,run2
773.416184425354,682.9235663414001,111666,29648,164,0.3156418999999999,4.715952344057037,4.164168087447562,680.890243902439,180.78048780487805,0.8536585365853658,7.82e-05,0.021577299999999997,0.004693041631528293,0.6018853187561035,45.48956489562988,8.737860894884943,0.2667887210845947,44.52699875831604,8.516117040352174,0.7130978107452393,381,2011,358.27624143990937,10,1130,223.3552027842726,391,2946,566.232561965608,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4,run3
778.0488514900208,689.9537515640259,110984,29372,164,0.3051016999999999,4.744200313963542,4.207035070512353,676.7317073170732,179.09756097560975,0.8597560975609756,7.82e-05,0.0197518,0.004621180552720491,0.6120591163635254,39.75600838661194,9.016852298353887,0.27378392219543457,38.654441595077515,8.797913517924805,0.7389106750488281,381,2011,354.2269747821654,10,1176,221.44478793695757,391,2992,558.7596101725657,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4,run4
1066.1353719234467,712.1246316432953,110816,29218,164,0.3091996,6.500825438557602,4.34222336367863,675.7073170731708,178.15853658536585,0.8597560975609756,7.82e-05,0.0226918,0.004742982080940818,0.6203792095184326,54.86284065246582,11.016522460043038,0.273571252822876,47.48407793045044,9.22230910291111,0.8083788156509399,381,2011,359.79721581822884,10,1143,223.37785916130866,391,2959,568.4402998841616,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4,run5
1113.4624454975128,842.711333990097,118309,33243,164,0.4663581200000001,6.78940515547264,5.138483743842055,721.3963414634146,202.7012195121951,0.8292682926829268,0.00038179200000000005,0.022347592000000003,0.005234990222724689,0.6558809280395508,39.74293327331543,8.0986687143214,0.5058050155639648,31.776361227035522,6.666588453900717,2.1251256465911865,479,1847,226.86561571532818,12,1264,236.14966606747456,492,2621,440.4014651952942,simple_boosting,humaneval,CL > GPT3.5 > GPT4,run1
1129.1721351146698,844.7305452823639,119909,34766,164,0.5016291440000004,6.885195945821157,5.150796007819292,731.1524390243902,211.9878048780488,0.8475609756097561,0.0,0.022356592,0.005355086276229219,0.0,46.692246437072754,8.22807851162724,0.0,24.063655614852905,6.234516032604396,2.17562198638916,0,2300,262.7477132684319,0,1264,240.6402340566906,0,3133,477.9639764912786,simple_boosting,humaneval,CL > GPT3.5 > GPT4,run2
1102.8919961452484,798.0150055885315,118592,34365,164,0.48264162000000016,6.724951196007613,4.865945156027631,723.1219512195122,209.54268292682926,0.8597560975609756,0.00038179200000000005,0.021726592000000003,0.005219669737905932,0.6408119201660156,50.8411545753479,8.129459154341122,0.46149516105651855,30.052597761154175,6.04616687514218,2.1293678283691406,479,1847,227.39457290165578,12,1594,248.17170363683545,492,2660,453.5565829709751,simple_boosting,humaneval,CL > GPT3.5 > GPT4,run3
1102.3899314403534,789.7906150817871,118504,34179,164,0.4797441200000004,6.721889825855813,4.815796433425531,722.5853658536586,208.40853658536585,0.8475609756097561,0.00038179200000000005,0.022776592000000002,0.0052938725648243624,0.6060128211975098,34.44007611274719,7.65892076014475,0.4638497829437256,23.3784339427948,5.89419130831272,2.1076537370681763,479,1847,227.9832601334851,12,1264,240.08735153772145,492,2679,447.2533833518164,simple_boosting,humaneval,CL > GPT3.5 > GPT4,run4
1145.6413538455963,830.519454240799,118625,35052,164,0.49351460400000013,6.985618011253636,5.064143013663408,723.3231707317074,213.73170731707316,0.8414634146341463,0.00038179200000000005,0.020647412,0.005352723884408385,0.5883212089538574,52.34782075881958,8.401385784097886,0.4394800662994385,24.10698127746582,6.209887647993526,2.065179944038391,479,1847,227.67822348119614,12,1264,244.8535833323393,492,2542,450.4942514500664,simple_boosting,humaneval,CL > GPT3.5 > GPT4,run5
696.895914554596,412.76473808288574,111289,22714,164,0.4211193000000001,4.249365332649975,2.5168581590419863,678.5914634146342,138.5,0.8780487804878049,7.82e-05,0.0330888,0.006941248672558426,0.6684916019439697,30.708380937576294,5.703364316816556,0.28701162338256836,25.871906995773315,4.439541135063279,0.845862627029419,381,2011,353.3163099773414,10,824,161.3963037716962,391,2835,497.70201760851603,simple_boosting,humaneval,l3_8b-gpt-3.5-turbo-0613-l3_70b-gpt4-0613,run1
663.4815266132355,377.319864988327,112247,22829,164,0.40629640000000006,4.045619064714851,2.300730884075165,684.4329268292682,139.2012195121951,0.8780487804878049,7.82e-05,0.0488078,0.00710327802209768,0.6678628921508789,28.07432198524475,5.083195959883677,0.26532649993896484,22.827359914779663,3.7401582962538025,0.8097035884857178,381,2011,352.40173552871596,10,1064,166.56328335040365,391,2835,498.7845475143993,simple_boosting,humaneval,l3_8b-gpt-3.5-turbo-0613-l3_70b-gpt4-0613,run2
652.2065150737762,376.97385931015015,111368,22362,164,0.40484200000000015,3.9768689943522944,2.298621093354574,679.0731707317074,136.35365853658536,0.8841463414634146,7.82e-05,0.030770400000000003,0.006647396544563394,0.7095553874969482,25.660049438476562,5.098502839045153,0.30809712409973145,20.84422206878662,3.8678607792831263,0.7449970245361328,381,2011,353.35288954789655,10,823,158.51925020614846,391,2834,494.56276855067705,simple_boosting,humaneval,l3_8b-gpt-3.5-turbo-0613-l3_70b-gpt4-0613,run3
721.2262673377991,456.4192473888397,110608,22305,164,0.41533450000000005,4.397721142303653,2.7830441913953643,674.439024390244,136.0060975609756,0.8719512195121951,7.82e-05,0.030928800000000003,0.006788214852320677,0.6623971462249756,59.025232791900635,7.081329316092322,0.26976871490478516,55.21388626098633,6.121303687184045,0.75848388671875,381,2011,353.08929674218246,10,824,161.41318002727667,391,2835,497.2272844786842,simple_boosting,humaneval,l3_8b-gpt-3.5-turbo-0613-l3_70b-gpt4-0613,run4
699.5505542755127,432.1617040634155,111099,22896,164,0.44289080000000003,4.265552160216541,2.6351323418500945,677.4329268292682,139.609756097561,0.8658536585365854,7.82e-05,0.0465278,0.0075462428426531095,0.6305584907531738,39.97699451446533,6.202237640313783,0.2708096504211426,36.604822874069214,5.1533620961385065,0.7470953464508057,381,2011,352.12003201462755,10,1026,168.77903339225398,391,2835,504.2328602026004,simple_boosting,humaneval,l3_8b-gpt-3.5-turbo-0613-l3_70b-gpt4-0613,run5
733.6338016986847,646.6928908824921,110474,28081,164,0.2770847,4.473376839626126,3.943249334649342,673.6219512195122,171.22560975609755,0.8536585365853658,7.82e-05,0.019336,0.004219935695564697,0.6142196655273438,42.65229654312134,7.436767385782527,0.2742323875427246,41.59201717376709,7.206242805672578,0.7482337951660156,381,2011,351.506578327081,10,1016,207.1525126854508,391,2832,541.9960223804445,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run1
677.0364263057709,587.8308041095734,110601,28168,164,0.28494529999999985,4.128270892108359,3.5843341713998376,674.3963414634146,171.7560975609756,0.8414634146341463,7.82e-05,0.019726,0.004255137826042948,0.6331470012664795,30.85469889640808,6.567422550544085,0.2751200199127197,29.79085874557495,6.325007315135966,0.7571632862091064,381,2011,351.77920464531275,10,1257,218.71773899045024,391,3073,553.8901199365628,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run2
597.8533527851105,513.4780929088593,109886,28110,164,0.2705939,3.645447273079942,3.130963981151581,670.0365853658536,171.40243902439025,0.8475609756097561,7.82e-05,0.019966,0.00422842636014975,0.6126947402954102,27.877936363220215,5.419859401285449,0.28070998191833496,26.88982582092285,5.195625400958935,0.7081577777862549,381,2011,349.34302741079387,10,1076,212.06520931107403,391,2853,545.614599087756,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run3
603.650071144104,517.8671586513519,109626,27984,164,0.2545067000000001,3.6807931167323416,3.1577265771423897,668.4512195121952,170.6341463414634,0.8536585365853658,7.82e-05,0.019948300000000002,0.0040704492512366785,0.6162223815917969,29.610617637634277,5.4178757939242175,0.2729957103729248,28.564777612686157,5.187583216540661,0.8444299697875977,381,2011,345.70607581788227,10,1102,209.7855763138356,391,2851,539.4353262399218,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run4
588.3295719623566,501.673593044281,110958,28517,164,0.27848789999999995,3.587375438794857,3.058985323440738,676.5731707317074,173.8841463414634,0.8536585365853658,7.82e-05,0.020385999999999998,0.004260121891058725,0.6195764541625977,31.761550426483154,5.358839184142822,0.2827174663543701,30.824788808822632,5.148860496168307,0.738675594329834,381,2011,353.5944448418465,10,1279,221.22834438791176,391,3095,556.8320158472502,simple_boosting,humaneval,l3_8b-gpt35-l3_70b-gpt4-0409,run5
3057.6316769123077,3050.704038143158,163784,62972,164,8.691840000000001,18.644095590928707,18.601853891116818,998.6829268292682,383.9756097560976,0.7865853658536586,0.01761,0.1815,0.034793880785946266,4.569595813751221,94.73628640174866,14.022024037487618,4.568145990371704,94.73274779319763,14.01532572764755,15.126281976699829,339,3852,902.334305820919,124,1193,207.60373861012712,463,4951,1018.1196877766072,reflexion,humaneval,gpt-4-0613,run1
2689.782646894455,2654.8637986183167,153008,61819,164,8.299380000000005,16.401113700575944,16.188193894014127,932.9756097560976,376.9451219512195,0.7926829268292683,0.016890000000000002,0.19095,0.03416476074782987,4.029260873794556,55.18924903869629,9.3877731288075,4.027687311172485,54.93247079849243,9.184680497633881,14.385424971580505,339,3830,846.1528814510823,112,1541,217.95176629255928,451,4934,979.2578696508295,reflexion,humaneval,gpt-4-0613,run2
2850.7090685367584,2844.7343456745148,147958,62873,164,8.211120000000006,17.382372369126575,17.345941132161677,902.1829268292682,383.3719512195122,0.823170731707317,0.01647,0.19023,0.0343368462602901,4.642199516296387,77.6744544506073,10.022827031883173,4.640618562698364,77.37050938606262,10.010102894355855,15.327653288841248,339,3847,833.6488002514645,105,1535,221.30031660321845,444,4956,976.4844559312991,reflexion,humaneval,gpt-4-0613,run3
2602.7439737319946,2568.6677894592285,146274,64564,164,8.262059999999998,15.870390083731674,15.66260847231237,891.9146341463414,393.6829268292683,0.8048780487804879,0.01647,0.18324,0.03360814064652483,4.384297847747803,61.85077714920044,9.749843447843217,4.3078742027282715,61.71927309036255,9.584407635144464,12.842144012451172,339,3862,832.8090863235436,105,1347,225.76929850720697,444,4985,960.8942008723376,reflexion,humaneval,gpt-4-0613,run4
2248.7251472473145,2231.194818019867,144950,60550,164,7.9815000000000005,13.711738702727526,13.604846451340652,883.8414634146342,369.2073170731707,0.8048780487804879,0.01761,0.18627,0.032126160709929186,4.155594825744629,55.681920289993286,7.6861127990195195,4.15382719039917,55.67570924758911,7.6226465984949066,11.720117568969727,339,3855,811.7928423457149,124,1541,186.6187174776505,463,5032,931.6977563900792,reflexion,humaneval,gpt-4-0613,run5
474.04998874664307,467.1109526157379,214885,47801,164,0.17914399999999975,2.8905487118697746,2.8482375159496214,1310.2743902439024,291.469512195122,0.6524390243902439,0.000276,0.0032224999999999997,0.0007052005126597073,0.7662920951843262,12.805775165557861,1.8971290697706706,0.7649447917938232,12.457944869995117,1.8696594852994814,2.3194154500961304,339,3499,965.3664762413009,71,1314,193.10982360503237,410,4169,1099.9011312062776,reflexion,humaneval,gpt-3.5-turbo-0613,run1
493.9926915168762,493.41007447242737,208074,47942,164,0.17594999999999994,3.012150558029733,3.0085980150757767,1268.7439024390244,292.3292682926829,0.676829268292683,0.00027,0.0036155,0.0007053813485803503,0.7674179077148438,15.382835388183594,2.124954151917745,0.7660622596740723,15.38076663017273,2.1242629228288457,2.5469285249710083,339,3508,969.3337451424014,67,1241,194.09485094317031,406,4749,1102.0330212336069,reflexion,humaneval,gpt-3.5-turbo-0613,run2
512.7196753025055,490.21525263786316,208102,46138,164,0.17325800000000005,3.1263394835518628,2.989117394133312,1268.9146341463415,281.3292682926829,0.6707317073170732,0.00027,0.002767,0.0006693133768115439,0.8689510822296143,14.021167039871216,1.9182395532845167,0.8676025867462158,9.199110507965088,1.6867238986817255,2.615851044654846,339,3506,945.2854757716176,67,1088,168.99214450672787,406,4182,1065.786216445421,reflexion,humaneval,gpt-3.5-turbo-0613,run3
469.4413797855377,461.50026750564575,209996,45871,164,0.17380449999999983,2.8624474377166935,2.8140260213758888,1280.4634146341464,279.7012195121951,0.6646341463414634,0.00027,0.003029,0.0006942058912315169,0.6953041553497314,13.128177165985107,1.8406893830564484,0.6939797401428223,13.105644941329956,1.8270513360609126,2.353369355201721,339,3496,974.7229047193812,67,863,165.96803520606042,406,4350,1104.926004670357,reflexion,humaneval,gpt-3.5-turbo-0613,run4
517.7130012512207,517.26917719841,216868,47942,164,0.1803470000000001,3.1567865929952483,3.1540803487707927,1322.3658536585365,292.3292682926829,0.70731707317,0.000279,0.0033515,0.0007171926518223131,0.7339866161346436,11.188083410263062,1.9900215744264067,0.7324352264404297,11.184167861938477,1.9892068158638665,2.7805310487747192,339,3496,967.9267263272209,73,1369,191.13462026669055,412,4161,1112.359479665004,reflexion,humaneval,gpt-3.5-turbo-0613,run5
3233.093929052353,3220.9000630378723,160026,84185,164,4.125810000000001,19.713987372270445,19.639634530718734,975.7682926829268,513.3231707317074,0.8719512195121951,0.00773,0.08103,0.015850704803776004,5.820732831954956,80.14744997024536,11.347353406949793,5.819319009780884,80.13882803916931,11.194618341591918,16.877233266830444,339,3864,907.1993821583424,136,1419,253.4621844950956,501,5277,1121.4590781547759,reflexion,humaneval,gpt-4-turbo-2024-04-09,run1
3199.7125318050385,3199.07670545578,148065,80466,164,3.894630000000002,19.510442267103894,19.50656527716939,902.8353658536586,490.6463414634146,0.8841463414634146,0.00773,0.08211,0.015580671812941848,6.019169330596924,123.92796230316162,13.346810469765973,6.006298542022705,123.92446231842041,13.345679843449405,15.98793625831604,339,3829,862.708051033645,136,1546,258.64049341346134,501,5168,1082.3946099680397,reflexion,humaneval,gpt-4-turbo-2024-04-09,run2
3236.1878690719604,3227.9597730636597,142405,77946,164,3.7624299999999993,19.732852860194882,19.682681543071094,868.3231707317074,475.280487804878,0.9085365853658537,0.0066300000000000005,0.07461,0.01429595194655492,5.048706531524658,120.613210439682,12.865157872580735,5.047096252441406,120.60748243331909,12.871701387797208,16.76420533657074,339,3567,810.8931978722777,108,1393,238.5809157482421,447,4865,1002.8813251722115,reflexion,humaneval,gpt-4-turbo-2024-04-09,run3
